index,Country,iso3,Values,Year,Unit
12.2.2,PL,POL,18.53677,2017,TONNES
12.2.2,KP,PRK,3.62622,2017,TONNES
12.2.2,PT,PRT,7.31575,2017,TONNES
12.2.2,PY,PRY,7.80431,2017,TONNES
12.2.2,QA,QAT,49.86399,2017,TONNES
12.2.2,RO,ROU,12.01824,2017,TONNES
12.2.2,RU,RUS,16.29686,2017,TONNES
12.2.2,RW,RWA,2.93884,2017,TONNES
12.2.2,SA,SAU,24.96189,2017,TONNES
12.2.2,SD,SDN,5.38692,2017,TONNES
12.2.2,SN,SEN,3.2192,2017,TONNES
12.2.2,SG,SGP,32.59289,2017,TONNES
12.2.2,SB,SLB,7.01291,2017,TONNES
12.2.2,SL,SLE,7.01732,2017,TONNES
12.2.2,SV,SLV,4.15259,2017,TONNES
12.2.2,SO,SOM,2.65833,2017,TONNES
12.2.2,RS,SRB,11.75363,2017,TONNES
12.2.2,SS,SSD,0.90149,2017,TONNES
12.2.2,ST,STP,3.24196,2017,TONNES
12.2.2,SR,SUR,12.72046,2017,TONNES
12.2.2,SK,SVK,9.91878,2017,TONNES
12.2.2,SI,SVN,13.34005,2017,TONNES
12.2.2,SE,SWE,16.90837,2017,TONNES
12.2.2,SZ,SWZ,9.39457,2017,TONNES
12.2.2,SC,SYC,2.3212,2017,TONNES
12.2.2,SY,SYR,10.54407,2017,TONNES
12.2.2,TD,TCD,2.52412,2017,TONNES
12.2.2,TG,TGO,4.14608,2017,TONNES
12.2.2,TH,THA,12.73327,2017,TONNES
12.2.2,TJ,TJK,3.50139,2017,TONNES
12.2.2,TM,TKM,16.47356,2017,TONNES
12.2.2,TL,TLS,7.71733,2017,TONNES
12.2.2,TO,TON,16.89155,2017,TONNES
12.2.2,TT,TTO,19.89901,2017,TONNES
12.2.2,TN,TUN,9.30671,2017,TONNES
12.2.2,TR,TUR,18.49543,2017,TONNES
12.2.2,TV,TUV,1.11384,2017,TONNES
12.2.2,TZ,TZA,3.18758,2017,TONNES
12.2.2,UG,UGA,2.88842,2017,TONNES
12.2.2,UA,UKR,12.49056,2017,TONNES
12.2.2,UY,URY,34.47499,2017,TONNES
12.2.2,US,USA,18.60373,2017,TONNES
12.2.2,UZ,UZB,9.06364,2017,TONNES
12.2.2,VE,VEN,6.26559,2017,TONNES
12.2.2,VG,VGB,0.63813,2017,TONNES
12.2.2,VN,VNM,10.98522,2017,TONNES
12.2.2,VU,VUT,6.13529,2017,TONNES
12.2.2,WS,WSM,5.26065,2017,TONNES
12.2.2,YE,YEM,2.26559,2017,TONNES
12.2.2,ZA,ZAF,11.28097,2017,TONNES
12.2.2,ZM,ZMB,8.40045,2017,TONNES
12.2.2,ZW,ZWE,3.36148,2017,TONNES
