index,Country,iso3,Values,Year,Unit
10.4.1,MD,MDA,58.72,2017,PERCENT
10.4.1,MG,MDG,47.21,2017,PERCENT
10.4.1,MV,MDV,41,2017,PERCENT
10.4.1,MX,MEX,34.58,2017,PERCENT
10.4.1,MK,MKD,43.74,2017,PERCENT
10.4.1,ML,MLI,50.94,2017,PERCENT
10.4.1,MT,MLT,48.63,2017,PERCENT
10.4.1,MM,MMR,44.43,2017,PERCENT
10.4.1,ME,MNE,45.72,2017,PERCENT
10.4.1,MN,MNG,41.45,2017,PERCENT
10.4.1,MZ,MOZ,49.66,2017,PERCENT
10.4.1,MR,MRT,43.31,2017,PERCENT
10.4.1,MU,MUS,45.06,2017,PERCENT
10.4.1,MW,MWI,35.08,2017,PERCENT
10.4.1,NY,MYS,41.81,2017,PERCENT
10.4.1,NA,NAM,47.59,2017,PERCENT
10.4.1,NC,NCL,51.46,2017,PERCENT
10.4.1,NE,NER,30.68,2017,PERCENT
10.4.1,NG,NGA,66.46,2017,PERCENT
10.4.1,NI,NIC,58.61,2017,PERCENT
10.4.1,NL,NLD,63.88,2017,PERCENT
10.4.1,NO,NOR,52.65,2017,PERCENT
10.4.1,NP,NPL,37.11,2017,PERCENT
10.4.1,NZ,NZL,51.25,2017,PERCENT
10.4.1,OM,OMN,54.87,2017,PERCENT
10.4.1,PK,PAK,42.21,2017,PERCENT
10.4.1,PA,PAN,30.31,2017,PERCENT
10.4.1,PE,PER,46.12,2017,PERCENT
10.4.1,PH,PHL,26.58,2017,PERCENT
10.4.1,PG,PNG,30.67,2017,PERCENT
10.4.1,PL,POL,48.1,2017,PERCENT
10.4.1,PR,PRI,59.58,2017,PERCENT
10.4.1,KP,PRK,29.55,2017,PERCENT
10.4.1,PT,PRT,54.51,2017,PERCENT
10.4.1,PY,PRY,52.3,2017,PERCENT
10.4.1,PS,PSE,38.16,2017,PERCENT
10.4.1,PF,PYF,51.23,2017,PERCENT
10.4.1,QA,QAT,18.6,2017,PERCENT
10.4.1,RO,ROU,44.85,2017,PERCENT
10.4.1,RU,RUS,52.04,2017,PERCENT
10.4.1,RW,RWA,35.69,2017,PERCENT
10.4.1,SA,SAU,31.47,2017,PERCENT
10.4.1,SD,SDN,34.39,2017,PERCENT
10.4.1,SN,SEN,32.53,2017,PERCENT
10.4.1,SG,SGP,49.24,2017,PERCENT
10.4.1,SB,SLB,49.06,2017,PERCENT
10.4.1,SL,SLE,47.46,2017,PERCENT
10.4.1,SV,SLV,45.02,2017,PERCENT
10.4.1,SO,SOM,39.61,2017,PERCENT
10.4.1,RS,SRB,52.45,2017,PERCENT
10.4.1,SS,SSD,48.57,2017,PERCENT
10.4.1,ST,STP,41.03,2017,PERCENT
10.4.1,SR,SUR,46.92,2017,PERCENT
10.4.1,SK,SVK,51.04,2017,PERCENT
10.4.1,SI,SVN,58.4,2017,PERCENT
10.4.1,SE,SWE,55.42,2017,PERCENT
10.4.1,SZ,SWZ,39.61,2017,PERCENT
10.4.1,SY,SYR,39.44,2017,PERCENT
10.4.1,TD,TCD,55.55,2017,PERCENT
10.4.1,TG,TGO,39.37,2017,PERCENT
10.4.1,TH,THA,48.24,2017,PERCENT
10.4.1,TJ,TJK,28.47,2017,PERCENT
10.4.1,TM,TKM,46.57,2017,PERCENT
10.4.1,TL,TLS,46.82,2017,PERCENT
10.4.1,TO,TON,45.68,2017,PERCENT
10.4.1,TT,TTO,64.09,2017,PERCENT
10.4.1,TN,TUN,45.91,2017,PERCENT
10.4.1,TR,TUR,36.22,2017,PERCENT
10.4.1,TZ,TZA,49.12,2017,PERCENT
10.4.1,UG,UGA,38.78,2017,PERCENT
10.4.1,UA,UKR,42.77,2017,PERCENT
10.4.1,UY,URY,46.72,2017,PERCENT
10.4.1,US,USA,58.62,2017,PERCENT
10.4.1,UZ,UZB,41.44,2017,PERCENT
10.4.1,VC,VCT,48.57,2017,PERCENT
10.4.1,VE,VEN,42.65,2017,PERCENT
10.4.1,VI,VIR,59,2017,PERCENT
10.4.1,VN,VNM,40.52,2017,PERCENT
10.4.1,VU,VUT,67.45,2017,PERCENT
10.4.1,WS,WSM,43.67,2017,PERCENT
10.4.1,YE,YEM,42.55,2017,PERCENT
10.4.1,ZA,ZAF,54.14,2017,PERCENT
10.4.1,ZM,ZMB,51.4,2017,PERCENT
10.4.1,ZW,ZWE,33.58,2017,PERCENT
