index,Country,iso3,Values,Year,Unit
2.1.1,TD,TCD,5.6,2017,NUM_M
2.1.1,TG,TGO,1.3,2017,NUM_M
2.1.1,TH,THA,5.4,2017,NUM_M
2.1.1,TM,TKM,0.3,2017,NUM_M
2.1.1,TL,TLS,0.3,2017,NUM_M
2.1.1,TT,TTO,0,2017,NUM_M
2.1.1,TN,TUN,0.5,2017,NUM_M
2.1.1,TZ,TZA,17.6,2017,NUM_M
2.1.1,UG,UGA,17.6,2017,NUM_M
2.1.1,UA,UKR,1.5,2017,NUM_M
2.1.1,UY,URY,0,2009,NUM_M
2.1.1,UZ,UZB,2,2017,NUM_M
2.1.1,VC,VCT,0,2017,NUM_M
2.1.1,VE,VEN,6.8,2017,NUM_M
2.1.1,VN,VNM,8.8,2017,NUM_M
2.1.1,VU,VUT,0,2017,NUM_M
2.1.1,WS,WSM,0,2017,NUM_M
2.1.1,YE,YEM,11,2017,NUM_M
2.1.1,ZA,ZAF,3.5,2017,NUM_M
2.1.1,ZM,ZMB,8,2017,NUM_M
2.1.1,ZW,ZWE,8.5,2017,NUM_M
