index,Country,iso3,Values,Year,Unit
15.1.1,CR,CRI,53.97571,2015,PERCENT
15.1.1,CU,CUB,30.76331,2015,PERCENT
15.1.1,CW,CUW,0.17342,2015,PERCENT
15.1.1,KY,CYM,52.91667,2015,PERCENT
15.1.1,CY,CYP,18.69048,2015,PERCENT
15.1.1,CZ,CZE,34.54216,2015,PERCENT
15.1.1,DE,DEU,32.73242,2015,PERCENT
15.1.1,DJ,DJI,0.24159,2015,PERCENT
15.1.1,DM,DMA,57.77333,2015,PERCENT
15.1.1,DK,DNK,14.57966,2015,PERCENT
15.1.1,DO,DOM,41.0474,2015,PERCENT
15.1.1,DZ,DZA,0.82125,2015,PERCENT
15.1.1,EC,ECU,50.52293,2015,PERCENT
15.1.1,EG,EGY,7.33E-02,2015,PERCENT
15.1.1,ER,ERI,14.9505,2015,PERCENT
15.1.1,EH,ESH,2.65789,2015,PERCENT
15.1.1,ES,ESP,36.86073,2015,PERCENT
15.1.1,EE,EST,51.34576,2015,PERCENT
15.1.1,ET,ETH,12.499,2015,PERCENT
15.1.1,FI,FIN,73.10717,2015,PERCENT
15.1.1,FJ,FJI,55.6757,2015,PERCENT
15.1.1,FK,FLK,0,2015,PERCENT
15.1.1,FR,FRA,31.02702,2015,PERCENT
15.1.1,FO,FRO,5.95E-02,2015,PERCENT
15.1.1,FM,FSM,91.80714,2015,PERCENT
15.1.1,GA,GAB,89.26146,2015,PERCENT
15.1.1,GB,GBR,12.99549,2015,PERCENT
15.1.1,GE,GEO,40.61592,2015,PERCENT
15.1.1,GG,GGY,2.5641,2015,PERCENT
15.1.1,GH,GHA,41.03454,2015,PERCENT
15.1.1,GI,GIB,0,2015,PERCENT
15.1.1,GN,GIN,25.8994,2015,PERCENT
15.1.1,GP,GLP,44.24257,2015,PERCENT
15.1.1,GM,GMB,48.22134,2015,PERCENT
15.1.1,GW,GNB,70.12802,2015,PERCENT
15.1.1,GQ,GNQ,55.90018,2015,PERCENT
15.1.1,GR,GRC,31.45074,2015,PERCENT
15.1.1,GD,GRD,49.97059,2015,PERCENT
15.1.1,GL,GRL,5.36E-04,2015,PERCENT
15.1.1,GT,GTM,33.03471,2015,PERCENT
15.1.1,GF,GUF,98.90511,2015,PERCENT
15.1.1,GU,GUM,46.2963,2015,PERCENT
15.1.1,GY,GUY,83.95225,2015,PERCENT
15.1.1,HN,HND,41.04031,2015,PERCENT
15.1.1,HR,HRV,34.34596,2015,PERCENT
15.1.1,HT,HTI,3.51959,2015,PERCENT
15.1.1,HU,HUN,22.8543,2015,PERCENT
15.1.1,ID,IDN,50.23819,2015,PERCENT
15.1.1,IM,IMN,6.07018,2015,PERCENT
15.1.1,IN,IND,23.77312,2015,PERCENT
15.1.1,IE,IRL,10.94522,2015,PERCENT
15.1.1,IR,IRN,6.56449,2015,PERCENT
15.1.1,IQ,IRQ,1.90036,2015,PERCENT
15.1.1,IS,ISL,0.49077,2015,PERCENT
15.1.1,IL,ISR,7.62477,2015,PERCENT
15.1.1,IT,ITA,31.6074,2015,PERCENT
15.1.1,JM,JAM,30.95106,2015,PERCENT
15.1.1,JE,JEY,5,2015,PERCENT
15.1.1,JO,JOR,1.09822,2015,PERCENT
15.1.1,JP,JPN,68.46061,2015,PERCENT
15.1.1,KZ,KAZ,1.22569,2015,PERCENT
15.1.1,KE,KEN,7.7538,2015,PERCENT
15.1.1,KG,KGZ,3.32117,2015,PERCENT
15.1.1,KH,KHM,53.57467,2015,PERCENT
15.1.1,KI,KIR,15,2015,PERCENT
15.1.1,KN,KNA,42.30769,2015,PERCENT
15.1.1,KR,KOR,63.46144,2015,PERCENT
15.1.1,KW,KWT,0.35073,2015,PERCENT
15.1.1,LA,LAO,81.2886,2015,PERCENT
15.1.1,LB,LBN,13.42131,2015,PERCENT
15.1.1,LR,LBR,43.38663,2015,PERCENT
15.1.1,LY,LBY,0.12333,2015,PERCENT
15.1.1,LC,LCA,33.27869,2015,PERCENT
15.1.1,LI,LIE,43.125,2015,PERCENT
15.1.1,LK,LKA,33.00909,2015,PERCENT
15.1.1,LS,LSO,1.61397,2015,PERCENT
15.1.1,LT,LTU,34.79649,2015,PERCENT
15.1.1,LU,LUX,35.67901,2015,PERCENT
15.1.1,LV,LVA,53.97234,2015,PERCENT
15.1.1,MF,MAF,21.58491,2015,PERCENT
15.1.1,MA,MAR,12.61931,2015,PERCENT
15.1.1,MC,MCO,0,2015,PERCENT
15.1.1,MD,MDA,12.43917,2015,PERCENT
15.1.1,MG,MDG,21.43864,2015,PERCENT
15.1.1,MV,MDV,3.33333,2015,PERCENT
15.1.1,MX,MEX,33.97207,2015,PERCENT
15.1.1,MH,MHL,70.2,2015,PERCENT
15.1.1,MK,MKD,39.57177,2015,PERCENT
15.1.1,ML,MLI,3.86415,2015,PERCENT
15.1.1,MT,MLT,1.08438,2015,PERCENT
15.1.1,MM,MMR,44.46775,2015,PERCENT
15.1.1,ME,MNE,61.48699,2015,PERCENT
15.1.1,MN,MNG,8.08002,2015,PERCENT
15.1.1,MP,MNP,64.12174,2015,PERCENT
15.1.1,MZ,MOZ,48.24639,2015,PERCENT
15.1.1,MR,MRT,0.21781,2015,PERCENT
15.1.1,MS,MSR,25,2015,PERCENT
15.1.1,MQ,MTQ,45.75472,2015,PERCENT
15.1.1,MU,MUS,19.01478,2015,PERCENT
15.1.1,MW,MWI,33.3793,2015,PERCENT
15.1.1,NY,MYS,67.55441,2015,PERCENT
15.1.1,YT,MYT,15.5615,2015,PERCENT
15.1.1,NA,NAM,8.40409,2015,PERCENT
15.1.1,NC,NCL,45.89716,2015,PERCENT
15.1.1,NE,NER,0.90156,2015,PERCENT
15.1.1,NF,NFK,11.5,2015,PERCENT
15.1.1,NG,NGA,7.67812,2015,PERCENT
15.1.1,NI,NIC,25.87668,2015,PERCENT
15.1.1,NU,NIU,69.61538,2015,PERCENT
15.1.1,NL,NLD,11.16058,2015,PERCENT
15.1.1,NO,NOR,39.82573,2015,PERCENT
15.1.1,NP,NPL,25.36449,2015,PERCENT
15.1.1,NR,NRU,0,2015,PERCENT
15.1.1,NZ,NZL,38.55532,2015,PERCENT
15.1.1,OM,OMN,6.46E-03,2015,PERCENT
15.1.1,PK,PAK,1.90951,2015,PERCENT
15.1.1,PA,PAN,62.10654,2015,PERCENT
15.1.1,PN,PCN,74.46809,2015,PERCENT
15.1.1,PE,PER,57.79141,2015,PERCENT
15.1.1,PH,PHL,26.96448,2015,PERCENT
15.1.1,PW,PLW,87.61522,2015,PERCENT
15.1.1,PG,PNG,74.10458,2015,PERCENT
15.1.1,PL,POL,30.8142,2015,PERCENT
15.1.1,PR,PRI,55.91319,2015,PERCENT
15.1.1,KP,PRK,41.78224,2015,PERCENT
15.1.1,PT,PRT,34.73587,2015,PERCENT
15.1.1,PY,PRY,38.56783,2015,PERCENT
15.1.1,PS,PSE,1.52326,2015,PERCENT
15.1.1,PF,PYF,42.34973,2015,PERCENT
15.1.1,QA,QAT,0,2015,PERCENT
15.1.1,RE,REU,35.05976,2015,PERCENT
15.1.1,RO,ROU,29.82006,2015,PERCENT
15.1.1,RU,RUS,49.76107,2015,PERCENT
15.1.1,RW,RWA,19.45683,2015,PERCENT
15.1.1,SA,SAU,0.45448,2015,PERCENT
15.1.1,SD,SDN,10.29111,2015,PERCENT
15.1.1,SN,SEN,42.96993,2015,PERCENT
15.1.1,SG,SGP,23.06065,2015,PERCENT
15.1.1,SH,SHN,5.12821,2015,PERCENT
15.1.1,SJ,SJM,0,2015,PERCENT
15.1.1,SB,SLB,78.06359,2015,PERCENT
15.1.1,SL,SLE,42.17235,2015,PERCENT
15.1.1,SV,SLV,12.78958,2015,PERCENT
15.1.1,SM,SMR,0,2015,PERCENT
15.1.1,SO,SOM,10.14283,2015,PERCENT
15.1.1,PM,SPM,12.17391,2015,PERCENT
15.1.1,RS,SRB,31.09993,2015,PERCENT
15.1.1,SS,SSD,11.32921,2015,PERCENT
15.1.1,ST,STP,55.83333,2015,PERCENT
15.1.1,SR,SUR,98.28205,2015,PERCENT
15.1.1,SK,SVK,40.34774,2015,PERCENT
15.1.1,SI,SVN,61.95824,2015,PERCENT
15.1.1,SE,SWE,68.92293,2015,PERCENT
15.1.1,SZ,SWZ,34.06977,2015,PERCENT
15.1.1,SX,SXM,10.91176,2015,PERCENT
15.1.1,SC,SYC,88.40435,2015,PERCENT
15.1.1,SY,SYR,2.67386,2015,PERCENT
15.1.1,TC,TCA,36.21053,2015,PERCENT
15.1.1,TD,TCD,3.87151,2015,PERCENT
15.1.1,TG,TGO,3.45652,2015,PERCENT
15.1.1,TH,THA,32.09889,2015,PERCENT
15.1.1,TJ,TJK,2.96851,2015,PERCENT
15.1.1,TK,TKL,0,2015,PERCENT
15.1.1,TM,TKM,8.78216,2015,PERCENT
15.1.1,TL,TLS,46.13315,2015,PERCENT
15.1.1,TO,TON,12.5,2015,PERCENT
15.1.1,TT,TTO,45.70682,2015,PERCENT
15.1.1,TN,TUN,6.70057,2015,PERCENT
15.1.1,TR,TUR,15.2216,2015,PERCENT
15.1.1,TV,TUV,33.33333,2015,PERCENT
15.1.1,TZ,TZA,51.99819,2015,PERCENT
15.1.1,UG,UGA,10.35807,2015,PERCENT
15.1.1,UA,UKR,16.67041,2015,PERCENT
15.1.1,UY,URY,10.54165,2015,PERCENT
15.1.1,US,USA,33.89972,2015,PERCENT
15.1.1,UZ,UZB,7.56911,2015,PERCENT
15.1.1,VA,VAT,0,2015,PERCENT
15.1.1,VC,VCT,69.23077,2015,PERCENT
15.1.1,VE,VEN,52.92557,2015,PERCENT
15.1.1,VG,VGB,24.13333,2015,PERCENT
15.1.1,VI,VIR,50.28571,2015,PERCENT
15.1.1,VN,VNM,47.64408,2015,PERCENT
15.1.1,VU,VUT,36.09516,2015,PERCENT
15.1.1,WF,WLF,41.64286,2015,PERCENT
15.1.1,WS,WSM,60.42403,2015,PERCENT
15.1.1,YE,YEM,1.03983,2015,PERCENT
15.1.1,ZA,ZAF,7.61774,2015,PERCENT
15.1.1,ZM,ZMB,65.42326,2015,PERCENT
15.1.1,ZW,ZWE,36.35001,2015,PERCENT
